,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
15963,-117.28,36.85,16.0,3892.0,578.0,3760.0,820.0,1.5982,121500.0,<1H OCEAN
15964,-121.79,37.76,49.0,4682.0,166.0,863.0,368.0,3.0444,500001.0,NEAR OCEAN
15965,-122.27,34.12,52.0,3173.0,305.0,1809.0,660.0,2.6042,277900.0,<1H OCEAN
15966,-117.99,34.05,43.0,1649.0,364.0,1644.0,697.0,6.8219,84700.0,<1H OCEAN
15967,-122.03,33.79,15.0,1939.0,935.0,630.0,262.0,3.1755,240300.0,<1H OCEAN
15968,-121.07,33.46,29.0,2427.0,188.0,1467.0,446.0,3.5556,58400.0,INLAND
15969,-122.06,34.04,18.0,1630.0,276.0,295.0,435.0,4.5417,81000.0,<1H OCEAN
15970,-117.24,34.11,25.0,1422.0,93.0,1025.0,329.0,5.7214,192200.0,<1H OCEAN
15971,-115.37,33.05,24.0,2736.0,718.0,539.0,562.0,4.9444,230200.0,<1H OCEAN
15972,-120.42,38.33,17.0,1985.0,145.0,3996.0,593.0,3.5497,224100.0,<1H OCEAN
15973,-119.65,32.66,32.0,4491.0,336.0,4100.0,370.0,1.8894,231700.0,NEAR BAY
15974,-118.19,37.56,15.0,1138.0,273.0,1713.0,245.0,5.6436,74000.0,INLAND
15975,-118.28,37.53,52.0,865.0,76.0,2717.0,335.0,1.9274,196400.0,NEAR BAY
15976,-118.32,34.08,36.0,1609.0,229.0,1231.0,361.0,4.3021,155400.0,NEAR OCEAN
15977,-117.27,32.63,18.0,3427.0,559.0,1857.0,345.0,5.2443,190000.0,INLAND
15978,-118.12,37.63,36.0,5675.0,274.0,2065.0,305.0,2.3424,450700.0,INLAND
15979,-122.24,37.59,15.0,1420.0,1131.0,557.0,374.0,2.6962,112500.0,NEAR OCEAN
15980,-118.29,37.72,13.0,1010.0,333.0,1335.0,347.0,3.5586,500001.0,NEAR OCEAN
15981,-120.02,38.02,20.0,2095.0,571.0,1045.0,228.0,5.1893,386700.0,<1H OCEAN
15982,-118.44,37.79,36.0,2637.0,313.0,1097.0,356.0,3.0284,108000.0,<1H OCEAN
15983,-121.53,33.96,40.0,5236.0,297.0,638.0,696.0,3.9091,160500.0,<1H OCEAN
15984,-120.57,34.12,34.0,2576.0,669.0,2797.0,694.0,1.8156,364900.0,NEAR OCEAN
15985,-122.25,39.34,52.0,517.0,808.0,738.0,477.0,4.0433,66000.0,<1H OCEAN
15986,-121.85,40.64,34.0,5830.0,177.0,1328.0,107.0,1.625,414100.0,NEAR OCEAN
15987,-117.92,37.92,27.0,2905.0,292.0,1155.0,573.0,6.1642,172300.0,NEAR BAY
15988,-117.94,34.11,25.0,1511.0,170.0,706.0,386.0,4.4695,162500.0,INLAND
15989,-119.78,33.65,31.0,1158.0,267.0,437.0,487.0,1.8095,65800.0,INLAND
15990,-121.08,33.81,42.0,1025.0,719.0,958.0,292.0,2.4537,159400.0,<1H OCEAN
15991,-119.78,38.46,12.0,1777.0,827.0,710.0,692.0,2.6058,152000.0,<1H OCEAN
15992,-118.29,37.68,5.0,2121.0,588.0,498.0,19.0,2.761,125200.0,<1H OCEAN
15993,-117.17,34.13,34.0,3910.0,735.0,6002.0,718.0,5.4032,344100.0,<1H OCEAN
15994,-121.95,34.15,39.0,1830.0,993.0,2341.0,211.0,2.1602,87600.0,INLAND
15995,-121.32,34.4,38.0,8814.0,344.0,2406.0,286.0,3.4792,288200.0,<1H OCEAN
15996,-118.28,32.8,14.0,1348.0,341.0,1319.0,3595.0,1.9034,293200.0,<1H OCEAN
15997,-117.59,32.75,16.0,1763.0,595.0,1019.0,874.0,6.0,350000.0,INLAND
15998,-117.02,32.67,27.0,2118.0,292.0,3649.0,947.0,3.25,57300.0,NEAR BAY
15999,-120.32,33.88,22.0,3817.0,555.0,335.0,206.0,2.3295,165200.0,NEAR OCEAN
16000,-116.6,34.13,21.0,2830.0,419.0,8152.0,1466.0,2.4063,186000.0,<1H OCEAN
16001,-121.28,38.01,44.0,1875.0,63.0,317.0,341.0,5.0787,157800.0,INLAND
16002,-121.48,37.36,5.0,2122.0,307.0,1687.0,610.0,2.2969,171400.0,<1H OCEAN
16003,-119.5,32.63,25.0,4763.0,477.0,1838.0,179.0,2.8512,183600.0,<1H OCEAN
16004,-117.31,34.09,35.0,5662.0,147.0,1939.0,1054.0,4.6827,162600.0,<1H OCEAN
16005,-117.99,33.97,33.0,495.0,237.0,1698.0,718.0,2.7813,64600.0,<1H OCEAN
16006,-117.94,37.78,52.0,4575.0,1664.0,249.0,328.0,6.1985,94700.0,INLAND
16007,-117.36,36.98,10.0,1949.0,254.0,4396.0,675.0,6.2551,69100.0,INLAND
16008,-117.92,37.45,22.0,4670.0,443.0,2383.0,472.0,3.1944,92000.0,<1H OCEAN
16009,-122.04,37.64,23.0,381.0,343.0,1306.0,212.0,3.2188,360500.0,NEAR OCEAN
16010,-119.1,33.49,37.0,1551.0,860.0,573.0,618.0,4.0667,59000.0,NEAR OCEAN
16011,-122.03,39.68,6.0,6696.0,502.0,1131.0,1047.0,15.0001,100700.0,NEAR OCEAN
16012,-117.08,33.97,37.0,1275.0,189.0,158.0,923.0,3.5504,180600.0,<1H OCEAN
16013,-121.34,38.04,16.0,4597.0,526.0,1622.0,530.0,4.0844,68600.0,<1H OCEAN
16014,-119.72,34.13,14.0,1269.0,213.0,900.0,524.0,2.5523,131700.0,INLAND
16015,-115.49,34.2,26.0,1594.0,1034.0,718.0,736.0,2.425,229900.0,<1H OCEAN
16016,-122.47,34.24,34.0,4393.0,751.0,166.0,251.0,4.4408,500000.0,INLAND
16017,-121.83,37.39,2.0,1992.0,399.0,1385.0,1396.0,4.933,163500.0,<1H OCEAN
16018,-118.39,34.01,31.0,3108.0,1404.0,1224.0,732.0,2.4844,79900.0,NEAR BAY
16019,-119.06,34.1,27.0,2445.0,354.0,251.0,778.0,4.7188,226900.0,NEAR OCEAN
16020,-122.38,34.26,35.0,4415.0,253.0,3861.0,437.0,3.9741,189800.0,INLAND
16021,-119.83,34.07,17.0,2074.0,163.0,494.0,346.0,4.5547,71300.0,<1H OCEAN
16022,-118.45,36.91,12.0,3189.0,367.0,1871.0,282.0,2.4069,85700.0,<1H OCEAN
16023,-121.54,32.68,42.0,3523.0,398.0,384.0,172.0,2.1771,261400.0,<1H OCEAN
16024,-118.31,37.91,35.0,1582.0,430.0,1060.0,486.0,1.9667,343500.0,<1H OCEAN
16025,-117.09,33.94,52.0,890.0,502.0,1477.0,773.0,4.1321,335900.0,<1H OCEAN
16026,-118.33,36.13,41.0,3007.0,441.0,268.0,457.0,6.0097,176900.0,<1H OCEAN
16027,-121.84,34.24,16.0,1862.0,559.0,1166.0,498.0,2.7002,190500.0,INLAND
16028,-118.15,39.21,29.0,1295.0,250.0,1390.0,1031.0,1.7344,183900.0,NEAR BAY
16029,-117.96,37.27,19.0,2119.0,181.0,648.0,102.0,3.9375,70500.0,<1H OCEAN
16030,-121.87,37.81,17.0,1300.0,688.0,1242.0,587.0,1.2,500001.0,<1H OCEAN
16031,-117.12,32.75,36.0,7483.0,1168.0,1644.0,330.0,2.065,434800.0,<1H OCEAN
16032,-117.97,33.96,40.0,701.0,220.0,661.0,594.0,1.9835,245000.0,<1H OCEAN
16033,-121.72,32.74,52.0,5688.0,751.0,505.0,694.0,4.8958,222100.0,INLAND
16034,-118.45,34.09,14.0,1048.0,751.0,527.0,204.0,4.5795,78900.0,<1H OCEAN
16035,-117.78,33.19,8.0,1418.0,249.0,1534.0,530.0,3.0,272500.0,<1H OCEAN
16036,-121.86,37.77,25.0,1233.0,543.0,719.0,333.0,3.7807,241400.0,NEAR BAY
16037,-118.3,38.36,19.0,2387.0,546.0,1086.0,503.0,3.9732,431600.0,INLAND
16038,-119.36,32.68,23.0,5301.0,386.0,905.0,630.0,8.6718,146600.0,<1H OCEAN
16039,-117.9,37.31,40.0,1689.0,347.0,1278.0,402.0,4.1576,63700.0,INLAND
16040,-122.03,34.16,18.0,535.0,310.0,1149.0,282.0,5.5402,153200.0,<1H OCEAN
16041,-121.27,33.92,37.0,1266.0,328.0,1557.0,454.0,6.9257,257500.0,INLAND
16042,-118.36,37.54,14.0,1267.0,237.0,896.0,2497.0,5.2019,170600.0,<1H OCEAN
16043,-122.02,38.92,10.0,2605.0,991.0,1189.0,586.0,3.102,94900.0,<1H OCEAN
16044,-117.2,37.76,52.0,1850.0,427.0,4642.0,269.0,2.5833,46700.0,INLAND
16045,-122.26,34.02,52.0,1160.0,242.0,1153.0,537.0,0.9802,500001.0,INLAND
16046,-117.65,37.65,15.0,1174.0,284.0,495.0,443.0,5.5563,333700.0,<1H OCEAN
16047,-117.67,36.84,52.0,1210.0,289.0,338.0,882.0,3.125,208200.0,NEAR OCEAN
16048,-121.99,37.27,48.0,699.0,1612.0,1508.0,750.0,5.0,192600.0,<1H OCEAN
16049,-117.11,33.72,7.0,2897.0,68.0,569.0,217.0,2.5804,44100.0,INLAND
16050,-117.87,33.85,14.0,1451.0,449.0,2307.0,378.0,3.2386,205800.0,INLAND
16051,-122.27,33.89,26.0,2962.0,96.0,2324.0,449.0,1.5292,173600.0,INLAND
16052,-117.12,38.67,19.0,3160.0,451.0,1276.0,147.0,2.3403,201300.0,<1H OCEAN
16053,-118.25,34.18,8.0,5679.0,407.0,1398.0,515.0,2.712,396400.0,INLAND
16054,-118.36,34.28,11.0,12842.0,296.0,753.0,263.0,2.5045,202300.0,NEAR OCEAN
16055,-117.86,34.19,39.0,1715.0,510.0,366.0,244.0,3.3393,387500.0,<1H OCEAN
16056,-117.19,37.96,16.0,1479.0,588.0,837.0,403.0,3.015,79800.0,<1H OCEAN
16057,-117.09,32.92,27.0,26.0,1053.0,307.0,211.0,2.212,192200.0,INLAND
16058,-118.29,37.75,26.0,3400.0,447.0,2649.0,271.0,3.6625,190800.0,NEAR OCEAN
16059,-119.74,35.26,27.0,4494.0,589.0,1216.0,626.0,3.9417,163000.0,<1H OCEAN
16060,-119.77,34.2,29.0,1591.0,2292.0,2049.0,238.0,2.809,80400.0,<1H OCEAN
16061,-122.51,32.72,15.0,1184.0,366.0,1640.0,18.0,4.7969,90200.0,INLAND
16062,-121.95,32.58,18.0,1485.0,518.0,1678.0,345.0,2.1182,134500.0,<1H OCEAN
16063,-117.62,38.52,25.0,2246.0,541.0,1156.0,643.0,3.0466,292000.0,<1H OCEAN
16064,-124.13,38.33,46.0,3436.0,728.0,624.0,489.0,3.8036,395500.0,<1H OCEAN
16065,-118.21,37.9,46.0,2648.0,266.0,951.0,708.0,3.6375,106300.0,INLAND
16066,-122.45,34.22,28.0,5841.0,457.0,1343.0,13.0,3.3125,109200.0,NEAR BAY
16067,-122.4,34.09,33.0,2963.0,268.0,1582.0,774.0,5.2541,226400.0,<1H OCEAN
16068,-117.66,39.77,35.0,1651.0,4183.0,3013.0,224.0,2.2169,58500.0,INLAND
16069,-118.12,36.97,17.0,570.0,339.0,1061.0,201.0,5.2446,103500.0,<1H OCEAN
16070,-122.1,38.43,8.0,506.0,514.0,1782.0,444.0,2.4545,368200.0,INLAND
16071,-118.4,33.64,31.0,1877.0,235.0,718.0,386.0,2.9405,334300.0,NEAR OCEAN
16072,-121.27,32.79,24.0,1964.0,,2276.0,869.0,3.0718,158300.0,INLAND
16073,-118.4,34.16,13.0,1160.0,512.0,951.0,386.0,2.4083,179300.0,INLAND
16074,-122.68,37.74,16.0,1810.0,360.0,1659.0,291.0,3.9696,121400.0,<1H OCEAN
16075,-122.03,38.77,34.0,2241.0,1325.0,995.0,863.0,3.1477,233000.0,<1H OCEAN
16076,-118.35,34.03,52.0,1840.0,390.0,1328.0,396.0,6.8773,100000.0,<1H OCEAN
16077,-122.28,34.16,36.0,3017.0,1081.0,1456.0,980.0,1.4896,84000.0,INLAND
16078,-121.01,34.06,19.0,2365.0,1816.0,1209.0,265.0,0.957,112500.0,<1H OCEAN
16079,-118.83,37.63,31.0,2465.0,179.0,1089.0,468.0,5.4683,129500.0,<1H OCEAN
16080,-122.1,32.79,52.0,721.0,291.0,1338.0,389.0,4.7463,215600.0,<1H OCEAN
16081,-121.81,34.12,31.0,1150.0,285.0,856.0,478.0,3.3603,500001.0,INLAND
16082,-118.31,36.06,52.0,3376.0,584.0,1257.0,441.0,1.9667,211600.0,NEAR OCEAN
16083,-122.27,34.07,38.0,3471.0,316.0,989.0,212.0,5.5291,225000.0,<1H OCEAN
16084,-124.14,33.82,41.0,1951.0,100.0,770.0,2902.0,6.887,166300.0,INLAND
16085,-119.23,38.64,39.0,2134.0,614.0,988.0,193.0,10.9704,65000.0,INLAND
16086,-121.77,37.46,34.0,1353.0,493.0,1650.0,443.0,3.9628,243300.0,<1H OCEAN
16087,-118.22,33.99,23.0,2412.0,79.0,1148.0,476.0,4.51,88600.0,INLAND
16088,-119.82,36.07,26.0,10002.0,637.0,1684.0,619.0,3.4811,212100.0,<1H OCEAN
16089,-119.68,37.79,35.0,1957.0,236.0,3818.0,415.0,6.0677,139800.0,<1H OCEAN
16090,-119.77,34.13,14.0,1257.0,812.0,628.0,362.0,2.2206,365500.0,<1H OCEAN
16091,-117.88,34.09,10.0,1366.0,201.0,2237.0,296.0,4.8472,78500.0,<1H OCEAN
16092,-117.9,34.07,26.0,1738.0,426.0,434.0,157.0,5.257,500001.0,<1H OCEAN
16093,-121.31,37.35,52.0,2993.0,712.0,1485.0,570.0,3.35,162000.0,NEAR BAY
16094,-117.31,37.25,8.0,2080.0,1071.0,646.0,963.0,3.1592,169300.0,<1H OCEAN
16095,-121.38,33.85,38.0,3035.0,652.0,376.0,409.0,3.5729,180500.0,INLAND
16096,-117.73,34.19,26.0,11775.0,617.0,1286.0,225.0,4.4531,45600.0,NEAR OCEAN
16097,-121.89,40.22,33.0,4071.0,76.0,2575.0,422.0,4.7986,158100.0,<1H OCEAN
16098,-122.36,34.16,17.0,2868.0,276.0,1953.0,236.0,4.4292,137500.0,<1H OCEAN
16099,-118.39,34.16,35.0,2949.0,501.0,1175.0,272.0,2.6997,114000.0,NEAR OCEAN
16100,-117.97,34.06,50.0,223.0,652.0,1140.0,490.0,3.0833,250000.0,INLAND
16101,-118.35,36.47,14.0,1692.0,820.0,1583.0,1124.0,1.8438,149000.0,INLAND
16102,-122.03,33.98,35.0,1812.0,906.0,904.0,329.0,2.7381,455300.0,NEAR BAY
16103,-121.46,33.98,36.0,1272.0,529.0,1015.0,429.0,1.2101,133700.0,NEAR BAY
16104,-117.68,34.14,33.0,734.0,402.0,134.0,1161.0,1.75,134200.0,<1H OCEAN
16105,-121.84,39.01,4.0,4005.0,504.0,1435.0,284.0,5.8309,241900.0,<1H OCEAN
16106,-117.71,32.74,52.0,1658.0,447.0,653.0,428.0,5.2799,133900.0,NEAR OCEAN
16107,-122.18,34.17,28.0,1830.0,118.0,343.0,754.0,2.2788,254900.0,<1H OCEAN
16108,-118.2,34.04,29.0,177.0,582.0,1132.0,890.0,4.3039,83300.0,<1H OCEAN
16109,-118.42,33.61,35.0,5016.0,686.0,1341.0,387.0,7.9234,417500.0,INLAND
16110,-121.77,32.76,18.0,1917.0,302.0,1227.0,1129.0,5.2374,146100.0,INLAND
16111,-122.09,36.22,16.0,2380.0,1335.0,526.0,329.0,1.4,243400.0,INLAND
16112,-122.38,39.06,28.0,1870.0,677.0,1872.0,294.0,2.0057,500001.0,INLAND
16113,-118.28,34.28,9.0,1719.0,348.0,1329.0,437.0,1.8472,500001.0,NEAR OCEAN
16114,-118.33,33.95,40.0,893.0,1003.0,485.0,560.0,3.6292,301900.0,NEAR OCEAN
16115,-122.9,33.18,52.0,2225.0,335.0,1341.0,175.0,2.7083,116200.0,<1H OCEAN
16116,-117.01,40.45,15.0,2104.0,507.0,1085.0,206.0,1.4089,138800.0,INLAND
16117,-117.83,38.2,42.0,2637.0,746.0,1936.0,174.0,2.4728,500001.0,<1H OCEAN
16118,-118.19,34.08,31.0,2683.0,287.0,1202.0,28.0,3.1161,136000.0,<1H OCEAN
16119,-122.23,38.4,31.0,1437.0,523.0,562.0,658.0,0.9889,126200.0,INLAND
16120,-120.83,34.24,30.0,3318.0,538.0,599.0,465.0,6.2575,240400.0,<1H OCEAN
16121,-115.64,33.86,52.0,2895.0,647.0,501.0,533.0,1.4615,174800.0,<1H OCEAN
16122,-119.78,34.18,13.0,1471.0,385.0,1315.0,1028.0,4.0938,55000.0,<1H OCEAN
16123,-117.85,37.27,34.0,1199.0,293.0,1422.0,463.0,4.1827,228000.0,<1H OCEAN
16124,-122.71,37.97,20.0,6529.0,1233.0,836.0,192.0,1.1483,378100.0,INLAND
16125,-122.1,33.81,25.0,7437.0,372.0,7249.0,315.0,2.2262,166600.0,INLAND
16126,-117.3,36.63,52.0,1240.0,221.0,1948.0,308.0,3.0365,75100.0,<1H OCEAN
16127,-122.12,37.48,15.0,2421.0,343.0,566.0,688.0,3.319,141700.0,<1H OCEAN
16128,-122.74,37.62,37.0,3351.0,262.0,2160.0,350.0,2.5357,195300.0,<1H OCEAN
16129,-118.36,33.48,19.0,1431.0,1252.0,1255.0,569.0,4.4125,110400.0,INLAND
16130,-117.09,33.96,17.0,2086.0,366.0,4738.0,1105.0,2.5488,223300.0,<1H OCEAN
16131,-117.89,33.74,52.0,3666.0,513.0,1252.0,483.0,5.3644,321600.0,NEAR OCEAN
16132,-122.49,34.08,46.0,968.0,175.0,843.0,358.0,3.93,152500.0,<1H OCEAN
16133,-118.31,35.78,22.0,4428.0,165.0,957.0,328.0,1.5823,130100.0,NEAR OCEAN
16134,-117.77,33.79,19.0,2545.0,144.0,1174.0,130.0,2.0521,197400.0,NEAR OCEAN
16135,-118.28,34.2,17.0,1562.0,3.0,903.0,386.0,3.94,247700.0,NEAR OCEAN
16136,-119.68,33.69,21.0,2410.0,315.0,820.0,2038.0,4.1652,144400.0,<1H OCEAN
16137,-121.28,37.38,37.0,1646.0,280.0,2071.0,644.0,4.5859,153600.0,NEAR OCEAN
16138,-123.76,34.03,35.0,3471.0,437.0,1110.0,5.0,5.1488,125600.0,NEAR BAY
16139,-120.98,37.36,10.0,1356.0,346.0,999.0,336.0,2.7928,117600.0,NEAR BAY
16140,-118.31,33.97,48.0,1618.0,1755.0,1283.0,697.0,4.6357,244000.0,NEAR BAY
16141,-118.44,37.77,52.0,10655.0,864.0,6420.0,268.0,7.8195,263200.0,NEAR BAY
16142,-118.28,34.09,5.0,2682.0,736.0,1266.0,347.0,3.8147,100000.0,<1H OCEAN
16143,-121.89,36.75,18.0,2014.0,1034.0,1500.0,503.0,1.6654,308100.0,INLAND
16144,-122.41,32.82,16.0,1599.0,395.0,1500.0,404.0,4.5724,378000.0,<1H OCEAN
16145,-120.95,33.81,38.0,2903.0,879.0,1687.0,298.0,2.9073,110400.0,<1H OCEAN
16146,-118.35,37.68,15.0,3388.0,1151.0,636.0,377.0,4.4094,49200.0,<1H OCEAN
16147,-117.94,33.81,23.0,1102.0,76.0,3242.0,723.0,4.3864,72800.0,<1H OCEAN
16148,-118.08,37.34,29.0,5205.0,475.0,354.0,806.0,5.0,210000.0,<1H OCEAN
16149,-118.45,32.92,18.0,3654.0,1189.0,1353.0,274.0,3.0917,93800.0,NEAR OCEAN
16150,-123.41,37.94,27.0,1903.0,398.0,1390.0,417.0,6.1943,212500.0,<1H OCEAN
16151,-117.22,37.71,18.0,2270.0,744.0,1316.0,561.0,6.0235,102800.0,INLAND
16152,-118.27,32.76,5.0,1380.0,1763.0,610.0,294.0,3.5745,62200.0,INLAND
16153,-116.93,38.45,23.0,2845.0,343.0,1086.0,383.0,1.8681,92600.0,<1H OCEAN
16154,-118.25,34.02,37.0,1157.0,192.0,1444.0,373.0,3.5341,63300.0,INLAND
16155,-121.41,34.25,25.0,3056.0,183.0,1177.0,33.0,2.8611,294500.0,<1H OCEAN
16156,-118.3,35.35,17.0,2789.0,195.0,3909.0,565.0,3.1125,53100.0,INLAND
16157,-123.59,34.18,41.0,1604.0,977.0,3297.0,237.0,4.8646,47100.0,<1H OCEAN
16158,-118.11,36.27,23.0,544.0,393.0,2017.0,560.0,6.6312,84700.0,INLAND
16159,-117.5,39.1,3.0,1242.0,155.0,790.0,522.0,2.125,471600.0,INLAND
16160,-121.97,37.72,11.0,2524.0,2405.0,1102.0,653.0,2.8357,255600.0,NEAR BAY
16161,-121.02,34.16,17.0,4198.0,588.0,1115.0,558.0,1.2969,500001.0,INLAND
16162,-122.46,34.7,6.0,1724.0,409.0,2513.0,206.0,7.9029,47100.0,<1H OCEAN
16163,-117.11,37.61,9.0,2185.0,312.0,862.0,392.0,2.2202,147300.0,<1H OCEAN
16164,-118.28,34.05,49.0,472.0,742.0,3163.0,744.0,5.0877,143400.0,<1H OCEAN
16165,-117.56,34.01,33.0,2896.0,191.0,1252.0,754.0,3.6434,199100.0,INLAND
16166,-118.37,37.73,29.0,1437.0,549.0,2244.0,407.0,4.0668,283500.0,INLAND
16167,-118.33,34.14,37.0,4216.0,368.0,791.0,549.0,2.2056,500001.0,<1H OCEAN
16168,-117.28,37.66,31.0,1258.0,455.0,1992.0,268.0,2.8958,285400.0,INLAND
16169,-116.95,33.84,28.0,2344.0,403.0,868.0,548.0,4.6087,101300.0,<1H OCEAN
16170,-118.93,37.93,52.0,1244.0,359.0,1479.0,1130.0,6.9405,95200.0,INLAND
16171,-117.68,34.45,41.0,2821.0,627.0,1047.0,734.0,2.3333,275000.0,INLAND
16172,-122.47,34.69,52.0,1701.0,646.0,505.0,356.0,3.2619,143200.0,NEAR BAY
16173,-119.19,34.96,17.0,2481.0,683.0,3358.0,329.0,1.5911,218300.0,NEAR OCEAN
16174,-121.67,32.76,35.0,1461.0,840.0,596.0,596.0,5.4663,174300.0,<1H OCEAN
16175,-123.79,34.19,33.0,3401.0,546.0,3057.0,114.0,3.0052,77000.0,INLAND
16176,-121.46,34.25,25.0,570.0,241.0,1301.0,108.0,2.5321,153800.0,<1H OCEAN
16177,-121.91,34.06,15.0,4552.0,467.0,4372.0,488.0,2.4722,135700.0,<1H OCEAN
16178,-118.16,34.11,27.0,1372.0,111.0,1183.0,172.0,5.9449,95300.0,<1H OCEAN
16179,-121.01,33.9,47.0,1730.0,417.0,3308.0,74.0,10.3599,243000.0,INLAND
16180,-122.28,34.18,50.0,58.0,526.0,807.0,737.0,3.2566,137200.0,INLAND
16181,-120.77,33.93,43.0,2637.0,823.0,822.0,305.0,2.7153,144700.0,<1H OCEAN
16182,-122.09,33.88,13.0,1359.0,436.0,1061.0,422.0,3.5625,226900.0,NEAR BAY
16183,-122.29,37.75,32.0,1828.0,550.0,986.0,620.0,3.9929,60400.0,NEAR OCEAN
16184,-116.5,33.68,17.0,4188.0,513.0,806.0,589.0,3.1333,162500.0,INLAND
16185,-118.13,34.63,50.0,2492.0,13.0,735.0,383.0,5.7115,354700.0,<1H OCEAN
16186,-121.6,32.78,14.0,2035.0,348.0,874.0,699.0,11.7894,42500.0,<1H OCEAN
16187,-117.44,34.16,52.0,1011.0,842.0,1780.0,703.0,2.3187,156300.0,<1H OCEAN
16188,-118.45,38.14,34.0,3333.0,430.0,218.0,890.0,4.4091,182100.0,<1H OCEAN
16189,-119.31,33.87,33.0,1431.0,1254.0,1291.0,742.0,5.6573,500001.0,INLAND
16190,-116.92,33.91,19.0,1979.0,542.0,504.0,462.0,2.9083,150000.0,<1H OCEAN
16191,-117.77,37.36,8.0,7689.0,890.0,1523.0,483.0,2.5363,337500.0,<1H OCEAN
16192,-118.23,34.23,33.0,2019.0,664.0,1571.0,327.0,2.6111,500001.0,<1H OCEAN
16193,-118.4,37.75,21.0,2508.0,1063.0,876.0,569.0,4.516,500001.0,INLAND
16194,-121.51,34.13,23.0,2722.0,477.0,1938.0,1212.0,3.2434,500001.0,NEAR BAY
16195,-122.03,33.83,14.0,2015.0,326.0,1485.0,305.0,2.49,233300.0,NEAR OCEAN
16196,-118.17,34.24,10.0,2024.0,360.0,649.0,297.0,1.6722,205600.0,INLAND
16197,-116.38,39.77,36.0,3535.0,1175.0,2528.0,315.0,5.584,256800.0,<1H OCEAN
16198,-117.24,34.4,36.0,1239.0,457.0,744.0,343.0,2.5,53100.0,NEAR OCEAN
16199,-118.45,32.83,36.0,2973.0,456.0,773.0,264.0,6.3256,92500.0,<1H OCEAN
16200,-122.03,34.22,43.0,3034.0,446.0,1154.0,158.0,4.7723,242600.0,NEAR BAY
16201,-122.0,34.3,9.0,3273.0,361.0,1773.0,988.0,5.2285,265700.0,NEAR BAY
16202,-121.99,37.8,25.0,1022.0,261.0,1698.0,128.0,2.6458,316200.0,<1H OCEAN
16203,-117.81,32.75,37.0,1051.0,427.0,875.0,249.0,4.1411,188300.0,<1H OCEAN
16204,-121.79,37.97,25.0,3264.0,739.0,747.0,786.0,2.8977,394100.0,<1H OCEAN
16205,-117.91,37.6,26.0,2387.0,1617.0,920.0,550.0,3.5179,194800.0,NEAR OCEAN
16206,-118.44,34.15,30.0,3303.0,1455.0,1301.0,920.0,2.2895,408500.0,<1H OCEAN
16207,-122.41,34.03,23.0,5177.0,490.0,1031.0,564.0,8.2883,204100.0,<1H OCEAN
16208,-117.42,38.73,27.0,4667.0,2726.0,996.0,199.0,1.7596,127100.0,NEAR BAY
16209,-117.61,34.22,22.0,644.0,230.0,2113.0,390.0,2.7083,111200.0,NEAR BAY
16210,-120.43,33.13,9.0,6336.0,636.0,463.0,509.0,5.543,400000.0,INLAND
16211,-122.09,37.73,36.0,2706.0,313.0,1712.0,1109.0,2.5993,125000.0,<1H OCEAN
16212,-118.16,34.08,43.0,1401.0,292.0,2909.0,434.0,2.7386,426100.0,<1H OCEAN
16213,-119.65,33.7,32.0,1726.0,471.0,2112.0,618.0,1.9722,142700.0,NEAR BAY
16214,-117.46,33.89,52.0,3274.0,924.0,1552.0,389.0,3.8621,142600.0,INLAND
16215,-121.83,33.93,22.0,1003.0,518.0,3425.0,356.0,4.5,122700.0,<1H OCEAN
16216,-117.11,32.8,18.0,1503.0,375.0,358.0,397.0,5.4746,390000.0,<1H OCEAN
16217,-118.28,37.39,41.0,3175.0,336.0,378.0,48.0,8.5326,106300.0,INLAND
16218,-122.42,38.56,15.0,1533.0,317.0,984.0,707.0,5.0866,191600.0,<1H OCEAN
16219,-117.16,38.68,19.0,1865.0,456.0,430.0,445.0,3.3816,127600.0,<1H OCEAN
16220,-117.43,34.14,18.0,2185.0,432.0,896.0,241.0,2.7461,207900.0,<1H OCEAN
16221,-118.46,34.18,21.0,3490.0,473.0,1006.0,606.0,4.5208,166300.0,<1H OCEAN
16222,-118.31,34.96,6.0,1487.0,1207.0,1222.0,720.0,2.4861,155300.0,NEAR OCEAN
16223,-122.25,34.01,4.0,770.0,375.0,1915.0,430.0,3.1985,112500.0,INLAND
16224,-120.95,35.4,35.0,3136.0,527.0,986.0,506.0,5.3873,75800.0,<1H OCEAN
16225,-122.28,37.91,34.0,3513.0,494.0,899.0,732.0,2.4071,272400.0,NEAR OCEAN
16226,-118.11,32.79,23.0,1947.0,1168.0,955.0,241.0,3.1875,146300.0,<1H OCEAN
16227,-118.44,38.95,31.0,1953.0,2613.0,776.0,495.0,3.776,73500.0,NEAR OCEAN
16228,-117.75,33.14,10.0,2063.0,291.0,1317.0,169.0,5.6163,200000.0,<1H OCEAN
16229,-117.93,38.61,32.0,2733.0,2331.0,1221.0,267.0,3.8024,72400.0,NEAR BAY
16230,-121.38,37.3,10.0,14058.0,895.0,2529.0,424.0,6.1731,500001.0,<1H OCEAN
16231,-121.28,34.05,39.0,1299.0,988.0,1795.0,5.0,3.045,60900.0,NEAR BAY
16232,-118.28,36.06,16.0,2491.0,898.0,2325.0,542.0,3.0,286500.0,<1H OCEAN
