,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
15425,10.4534,27.0,6.0,0.986870554621848,2838.0,2.726009868705546,33.83,-118.35,5.00001
15426,2.6368,29.0,4.151428571428571,1.22,1135.0,2.857142857142857,37.71,-121.46,1.2
15427,3.0,27.0,5.55272210732584,1.00873056,1517.0,3.12604056939515,33.86,-118.24,0.425
15428,4.4464,28.0,6.082578616352201,1.0985915492957747,1521.0,3.052408675799656,33.74,-117.93,2.619
15429,3.1434,20.0,4.5,0.9854368932038835,1712.0,3.847282674789905,33.88,-118.42,2.443
15430,4.5496,44.0,5.764705882352941,1.043922651933728,1528.0,3.939226519337273,33.98,-118.12,1.86
15431,3.0115,37.0,5.324837433155098,1.0846682926829267,1146.0,3.87432183908046,38.57,-121.26,0.808
15432,1.8672,52.0,4.564457831325301,1.1020408163265305,981.0,2.176470588235294,34.04,-117.94,0.683
15433,1.8125,39.0,4.602409638554218,1.174418604651177,1687.0,2.6626506024096384,38.29,-121.47,0.969
15434,3.7143,16.0,6.964285714285714,1.0,2695.0,3.095833333333333,34.0,-117.38,1.058
15435,3.3125,12.0,5.1208791208791204,0.9293069306930694,705.0,2.75160879120879,40.61,-122.23,1.102
15436,4.1667,52.0,5.491803278688525,1.0528301886792453,1494.0,2.5907352941176414,34.0,-118.44,3.5
15437,5.6607,16.0,6.566765597852732,1.062232157544999,1590.0,3.121495327102802,34.09,-118.48,2.158
15438,2.5,25.0,5.926563848771863,1.0,1715.0,2.722877551020408,34.05,-117.94,1.647
15439,1.8188,36.0,2.827272727272727,1.0227272727272727,952.0,4.170727272727273,32.76,-117.23,0.936
15440,2.25,33.0,5.564270028251782,1.084795321637438,1291.0,2.756919504642758,37.97,-122.07,1.125
15441,3.7083,30.0,4.5765625,1.0,633.0,2.5531328125,36.56,-119.34,0.743
15442,4.375,42.0,4.80996414757071,1.0990148352620892,791.0,2.2447783251238036,33.83,-117.97,2.298
15443,5.1856,33.0,5.446575342465763,1.0105990050251257,1237.0,2.9080407766990266,33.65,-117.66,2.905
15444,3.4667,52.0,4.769230769230769,1.0,589.0,2.8684615384615384,37.81,-122.42,2.032
15445,2.2813,45.0,4.988311688311681,0.9900598731183903,568.0,1.816883116883116,34.05,-118.43,5.00001
15446,4.1667,52.0,5.13467531964581,1.05277049180328,1290.0,2.827704918032787,37.8,-122.33,2.603
15447,6.038,34.0,5.052733129652734,1.089326771659966,1766.0,3.087467335548397,33.99,-117.81,2.032
15448,1.7,30.0,5.84784688995214,1.0,1576.0,3.0,34.08,-118.29,1.495
15449,2.6722,27.0,5.818194029850746,1.078695652173913,949.0,2.4782608695652173,38.01,-121.29,1.604
15450,3.0906,39.0,3.6512708071726623,1.0123456790123457,1471.0,2.6385542168734575,38.48,-121.47,1.137
15451,3.2083,14.0,5.639098794670678,1.0145981560474513,1384.0,2.858252427184466,33.98,-117.33,1.508
15452,3.8125,23.0,4.65625,1.17603319508051,2160.0,3.184423791821957,33.85,-118.16,1.399
15453,3.5,17.0,4.6495016916895775,1.05191689577565,890.0,1.7380090496732026,32.7,-117.07,3.125
15454,2.375,21.0,4.883720930232558,1.0,1525.0,3.06994818652897,33.77,-118.13,1.862
15455,2.5,20.0,4.039215686274509,1.0,1647.0,2.693544303797468,35.38,-118.1,0.734
15456,3.7222,17.0,5.595987018433735,1.049632936894312,1772.0,2.8456979598850953,32.7,-116.19,0.694
15457,3.4,41.0,4.703965779816514,1.0345679012345679,754.0,3.09556962025316,33.88,-118.44,1.094
15458,2.5604,52.0,4.79773511302362,1.079223776277052,704.0,3.0955632739742622,36.59,-119.02,0.771
15459,6.0959,26.0,5.26,1.0,15.0,2.7714285714285714,37.78,-122.08,4.409
15460,4.2222,51.0,4.42790697674418,1.068421052631578,1053.0,3.65902584269074,34.09,-118.32,2.552
15461,2.5536,22.0,4.859327188075462,1.0263157894736847,1063.0,2.16078014184397,34.35,-118.0,1.372
15462,5.9773,18.0,6.14462076502732,1.132701149425287,705.0,2.771812080536912,33.75,-117.93,1.271
15463,2.9167,26.0,5.934237848101266,1.0126582233009673,3221.0,2.4436871559633024,35.58,-120.92,2.055
15464,2.6,34.0,5.361702127659575,1.0714285714285714,1332.0,2.27571428571428,37.37,-121.96,1.667
15465,1.9271,33.0,3.857142857142858,1.176428571428572,1805.0,2.881428571428572,37.88,-122.19,0.929
15466,2.1458,20.0,5.837997220779221,1.0579802346991558,567.0,2.0,35.11,-120.43,1.532
15467,4.8333,29.0,5.355833333333333,0.984433333333333,731.0,2.6666666666666665,32.77,-117.07,2.5
15468,6.2107,4.0,6.4,1.0416666666666667,564.0,2.8,34.03,-117.8,2.696
15469,2.7,34.0,3.879470198393574,1.0198393574297189,1444.0,2.8983935742971885,37.31,-122.06,1.542
15470,1.8462,37.0,4.619531599254726,1.129533136561589,716.0,2.3906182997693057,32.76,-115.62,0.992
15471,2.4167,44.0,3.824571428571429,1.0658947368421052,1588.0,2.684210526315864,33.77,-118.19,2.06
15472,4.66,30.0,6.18232075471698,1.0784983494142297,583.0,3.090551181102361,38.55,-122.64,1.833
15473,2.4107,52.0,4.887640449438202,0.9457627118644067,926.0,3.2711864406779663,34.19,-118.43,2.513
15474,1.6068,24.0,2.6244745762711865,1.1406129032258066,1269.0,3.719354838709677,33.82,-118.26,2.914
15475,6.5,46.0,6.557766990291262,1.052216724754589,888.0,2.732242990654204,34.05,-119.08,3.667
15476,3.7031,43.0,4.095697413249329,1.0,1368.0,2.291038961038961,32.91,-117.02,1.206
15477,5.2818,24.0,5.39093365695867,1.0780141843971354,1527.0,2.84931506849315,37.94,-122.31,1.577
15478,5.0837,23.0,5.835294117647059,1.0966210045641398,1097.0,3.45,33.89,-118.17,2.99
15479,2.3462,35.0,3.846153846153846,1.081632653061225,1427.0,2.927095238095238,38.25,-121.27,0.702
15480,3.75,48.0,4.856521739130434,1.0,1031.0,2.83974358974359,34.16,-118.58,4.436
15481,2.7031,23.0,4.84615384615385,1.0,1108.0,2.893038461538462,37.31,-120.62,1.079
15482,4.6976,52.0,4.92706976744186,0.987012987012987,871.0,2.495932203398078,37.57,-122.23,3.109
15483,5.7361,38.0,5.823977045562722,1.0588235294117647,1071.0,3.362949640287766,37.37,-121.95,1.82
15484,1.6875,17.0,3.7333333333333334,1.066666666666666,2104.0,3.083333333333334,33.65,-117.96,1.179
15485,4.2461,52.0,4.07849858156068,1.0783410138888845,1681.0,2.917543859649122,37.77,-121.95,1.549
15486,3.1045,26.0,5.24451813554329,1.057788944660194,1233.0,2.77130035443037,32.65,-117.9,1.49
15487,4.8365,16.0,4.05,1.0025,1138.0,1.928125,37.97,-122.18,2.148
15488,2.2443,26.0,5.333333333333333,1.0533333333333332,746.0,3.22,37.97,-118.44,0.706
15489,2.8088,26.0,5.365827338483203,1.071808510638298,881.0,2.8580295599182572,38.0,-121.99,0.893
15490,3.8365,33.0,6.073684210526316,1.0,1689.0,3.383842105263157,34.01,-117.06,1.585
15491,6.3103,43.0,7.10579600712091,1.071209677419355,855.0,2.89858373056998,34.1,-118.31,3.59
15492,2.5045,17.0,6.55251045608949,1.182418446601942,1444.0,3.358547325102833,36.62,-121.87,1.475
15493,2.0208,18.0,6.084450261780107,1.098792866175438,3223.0,2.7534246533441813,38.75,-120.35,1.185
15494,4.5179,30.0,5.81865287008187,1.010630081681818,812.0,2.793893129126576,33.58,-117.96,2.557
15495,3.1028,39.0,3.3333333333333335,1.0833333333333335,569.0,1.8,33.78,-118.13,2.53
15496,5.1637,41.0,5.30379746835443,1.0157894736842106,1527.0,2.3114754098360657,34.03,-118.02,4.468
15497,2.7143,38.0,5.332394366197347,1.0786562168674265,1621.0,2.455055505475969,38.71,-121.29,0.469
15498,7.898,41.0,6.907692307692307,1.062937062937063,678.0,2.076923076923077,37.94,-122.46,4.229
15499,6.5234,16.0,7.777777777777778,0.8928571428571428,1278.0,2.836277777777777,34.0,-118.27,1.735
15500,1.9304,14.0,4.859649122807018,3.577464788732395,1508.0,2.819172932330827,35.37,-120.58,0.698
15501,2.2231,8.0,4.729960895815095,1.0440886524822273,764.0,2.7357588652482225,34.21,-119.81,0.5
15502,3.5192,36.0,4.7178571428571425,1.0714285714285714,1203.0,2.5714285714285716,34.12,-118.17,2.0
15503,2.6483,52.0,4.75,1.25,1592.0,2.874,34.01,-118.32,2.861
15504,4.0866,42.0,4.619496815287414,1.0372448979591973,1245.0,2.8483900181897233,34.1,-118.46,3.541
15505,1.6627,21.0,3.842222222222222,1.1040298507462687,1457.0,3.90693650837634,34.12,-118.18,1.833
15506,10.1406,29.0,8.170731707317072,1.016078431372549,1331.0,2.4155142063496853,34.08,-117.89,5.00001
15507,2.2188,29.0,3.94786390532599,1.095973154120568,1084.0,2.828293056393497,34.0,-118.05,3.349
15508,4.6094,35.0,5.18452868852459,1.042528735632184,1715.0,2.724590163934429,34.03,-119.3,1.113
15509,3.6694,28.0,5.068131868131869,1.0681318681318681,631.0,2.63913043478261,33.87,-117.87,2.355
15510,1.7361,23.0,4.81775,1.0925,15.0,3.234075,34.26,-118.32,1.678
15511,1.8333,35.0,5.737017793426117,1.0313901779499106,704.0,2.724271844660194,39.15,-121.63,0.552
15512,5.8667,40.0,6.135593220338983,1.0088235294117647,1469.0,3.788235294117647,34.15,-118.35,3.15
15513,4.5146,52.0,6.829456829456829,1.1055396470588235,1142.0,3.087912087912602,37.66,-122.42,3.179
15514,2.5,25.0,5.752409638554218,1.05965055836447,1445.0,3.5,40.55,-124.170839170839,0.516
15515,4.1319,6.0,6.955287769784176,1.0683274904955808,804.0,2.8430070921985866,37.73,-121.96,1.577
15516,3.1719,37.0,5.5,1.0377049180327873,1397.0,2.6715789473684213,33.99,-118.12,2.947
15517,3.5294,19.0,5.0,1.0136170212765958,761.0,3.265060240963855,39.06,-120.34,0.494
15518,3.0,32.0,5.430769230769231,1.06276538461538,1390.0,2.7037037037037037,37.29,-122.18,1.841
15519,5.7205,45.0,6.564776119402985,1.04552845528456,941.0,3.5966386554621863,34.06,-118.4,2.929
15520,2.5,45.0,5.853403141361256,1.0,1781.0,2.6718681044785,34.1,-117.37,0.583
15521,7.5941,28.0,6.555555555555554,1.0952380952380951,934.0,2.5789473684210527,37.79,-122.39,5.00001
15522,3.9125,4.0,5.757918149438203,1.0917241379310345,1655.0,2.803625377643587,34.15,-117.79,1.774
15523,5.838,36.0,5.539053254437826,0.994915254237288,912.0,2.854886306943806,34.28,-118.14,4.409
15524,1.8603,39.0,2.912463087248312,1.1325301204819278,1083.0,3.2857142857142856,36.8,-119.7,1.577
15525,1.9688,48.0,5.847491039425344,0.996767685581531,1161.0,2.816056737655704,38.25,-121.36,0.941
15526,3.6083,21.0,5.7900785436893205,1.0,2734.0,3.0075334796238247,33.77,-117.87,1.614
15527,6.2637,31.0,5.813472103004292,1.03691755689866,1333.0,2.639587786259575,37.89,-122.06,5.00001
15528,10.0481,26.0,7.25,0.9481481481481482,1042.0,2.424814814814814,33.84,-117.72,4.743
15529,6.9688,37.0,6.058139534883721,1.079353698630158,1235.0,2.936986301418037,38.59,-123.71,2.677
15530,4.7156,40.0,4.564102564102564,1.047402597402597,884.0,2.826551724137931,34.04,-118.25,2.495
15531,3.1667,20.0,3.857142857142857,1.002857142857143,1331.0,2.57142857142857,33.94,-117.98,1.871
15532,5.2598,52.0,6.85625,1.0875,828.0,2.9270625,37.8,-122.41,2.161
15533,5.1953,28.0,6.85820895515563,1.065971659958533,2039.0,2.0669811320754716,37.68,-122.25,4.059
15534,4.1044,31.0,6.269712043691909,1.0,1150.0,2.87915632556689,33.9,-117.83,2.017
15535,3.0625,18.0,5.84416091954023,1.114416091954024,1074.0,3.4416091954022967,32.69,-117.04,1.542
15536,3.1875,24.0,5.361702127659575,1.0547945205479452,2240.0,3.0,38.68,-122.08,1.834
15537,3.0,14.0,4.979899497498995,1.053370786516842,1715.0,4.243880597014926,34.07,-117.26,1.705
15538,3.5957,30.0,5.95918367346939,0.9933779816513764,813.0,3.041095890410958,39.12,-121.44,0.972
15539,2.0177,34.0,5.9398601408450995,1.021860465116279,1779.0,2.662435673399095,35.37,-117.23,0.967
15540,4.5673,52.0,5.770833333333333,1.058125,865.0,2.939361702127659,37.77,-122.14,3.105
15541,4.1667,33.0,4.838176631730735,1.01123595505618,1591.0,2.5,34.03,-118.26,3.185
15542,0.9646,44.0,3.627934822526796,0.982035928143743,949.0,2.81605673755656,37.31,-122.0,0.767
15543,3.0,37.0,5.085106382978723,1.0438897338018425,1678.0,2.9832132863470835,37.97,-122.27,3.327
15544,1.0357,32.0,4.266666666666667,1.0,1323.0,4.733333333333333,34.02,-117.4,0.705
15545,3.8125,29.0,5.979209734792098,1.028901719242845,1556.0,3.412949640287798,34.04,-117.2,0.677
15546,1.3908,38.0,3.7,1.05625,986.0,2.03925,33.72,-117.04,0.95
15547,1.8571,31.0,4.833333333333333,1.08333333333333,1333.0,2.5833333333333335,37.98,-121.29,0.956
15548,2.05,4.0,5.846454545454545,1.0818181818181818,487.0,3.060909090909091,34.12,-117.17,1.343
15549,4.14063,42.0,4.858695652173913,1.095566502463317,1719.0,2.770114942528735,34.18,-118.53,5.00001
15550,4.9338,34.0,5.56698113207547,1.0526315789473684,673.0,2.944881889763617,37.33,-122.46,4.167
15551,3.1607,25.0,3.914557047588191,1.060423580602749,965.0,2.849162011173184,34.15,-118.04,1.568
15552,3.5938,18.0,4.1414367588932475,1.0579661016949151,1328.0,3.5,34.01,-117.94,1.152
15553,3.0132,37.0,4.681528663616544,1.0,1285.0,4.183695652173913,33.9,-118.06,1.406
15554,6.9792,16.0,6.29573738007874,1.064102564102564,1292.0,2.626605504567444,37.97,-122.22,3.619
15555,2.6,18.0,3.8,0.9523751879699296,1479.0,2.6875,37.93,-120.47,0.969
15556,3.5096,31.0,3.694588607594912,1.0459886075949123,952.0,1.8598860759491298,37.78,-122.36,2.04
15557,4.1875,32.0,5.17173913043478,0.946330275232299,1534.0,2.932198113207547,34.12,-118.17,1.698
15558,3.4071,30.0,5.865294117647059,1.0,1485.0,2.0,38.34,-121.99,1.438
15559,3.5882,34.0,6.18090452261194,1.003377483443708,707.0,3.2839096577180196,33.97,-118.13,1.658
15560,3.6385,35.0,5.3905835583046,1.009836065573771,1359.0,2.642857142857143,38.34,-122.2,1.098
15561,3.8143,16.0,4.749295774647887,1.0952380952380953,1614.0,1.5595238095238095,33.96,-118.33,2.614
15562,10.8125,52.0,5.778801769911503,1.064102564102564,844.0,2.97435897435896,37.76,-122.49,3.887
15563,5.7194,37.0,5.638586956521739,1.13157894736842,639.0,2.7371794871794872,34.04,-118.11,2.544
15564,3.0157,43.0,3.5338028169014084,1.056603773584906,664.0,3.0,34.14,-118.22,1.597
15565,2.5227,35.0,4.818181818181818,1.0772727272727274,1567.0,2.8163636363636364,33.82,-118.25,1.75
15566,2.8125,46.0,3.94782608695652,1.0781443298969078,1371.0,3.464788732394365,34.02,-118.44,2.556
15567,3.7361,11.0,5.052486187845306,1.1666666666666667,1452.0,3.098266055026842,38.43,-121.9,0.757
15568,3.4861,25.0,4.471846153846154,1.0384615384615385,1334.0,3.21461538461538,34.06,-117.28,1.558
15569,4.1375,34.0,5.638297872340425,1.05128205128205,1030.0,3.512820512820512,37.34,-121.89,2.023
15570,4.4107,32.0,5.733333333333333,1.0207333333333333,2477.0,2.816666666666667,33.84,-117.98,2.375
15571,1.1917,18.0,4.7379310344827585,1.0,1158.0,4.1401869158878,38.53,-121.25,0.794
15572,2.6369,42.0,4.527876545665775,1.0560606060606061,1054.0,2.827876545665732,34.11,-118.32,1.743
15573,2.8125,52.0,4.85316557377049,1.0664421582733847,1046.0,2.338028169014083,37.99,-122.15,1.811
15574,6.2261,35.0,6.26315789473684,1.012994652406417,1146.0,2.69672131147541,34.07,-119.78,5.00001
15575,4.3813,35.0,5.6241719171907745,1.109567100371213,989.0,2.4944776119402987,38.03,-121.31,2.357
15576,2.5179,21.0,5.865773424657735,1.064139947991435,952.0,2.895106413994799,38.4,-121.27,0.876
15577,3.0933,43.0,5.0,1.0582978723404253,1084.0,2.75,34.25,-118.12,3.286
15578,3.7361,23.0,4.711764705882353,1.047117647058823,766.0,2.764705882352941,33.9,-118.36,2.821
15579,3.0124,18.0,5.47347619047619,1.03745318455657,1283.0,3.078512396694213,35.2,-119.35,0.506
15580,2.5,33.0,4.277777777777778,0.9777777777777777,674.0,2.56,37.93,-120.59,1.565
15581,3.5589,36.0,4.3125,1.090909090909091,1335.0,2.8271830985915494,33.99,-117.19,1.844
15582,10.0,37.0,5.965189873417721,1.0861151079136664,827.0,1.8842953020134228,33.99,-118.11,5.00001
15583,5.8981,26.0,6.45762711864407,1.058730158730158,817.0,3.2814583621458366,33.92,-118.12,2.951
15584,3.7069,19.0,4.560718232044199,1.0801058732319586,1327.0,3.1609605919003125,34.03,-117.96,1.815
15585,1.6389,17.0,4.6657967032640935,1.0136986301369864,1715.0,3.240740740740741,36.67,-120.48,0.696
15586,2.0982,29.0,5.593413793103448,1.0847461538461538,1039.0,2.93984126984127,37.61,-121.25,0.938
15587,6.5537,16.0,7.534802259887193,1.09918574460362,1668.0,2.687072240437156,33.72,-118.28,2.527
15588,5.0,34.0,4.636363636363636,1.0,842.0,2.664453900709211,37.25,-122.46,4.68
15589,3.5227,37.0,4.835672657654787,1.0,717.0,1.5879473684210528,37.4,-122.08,1.569
15590,2.3125,26.0,4.5,1.0,1570.0,3.238888888888889,34.09,-117.12,0.917
15591,3.6016,23.0,4.474747474747475,1.0545454545454545,1554.0,2.9354545454545455,38.58,-122.1,2.214
15592,8.8194,19.0,7.343866171003712,1.085981308411214,945.0,3.1865671641791047,37.68,-122.27,3.772
15593,5.5969,34.0,6.873015873015873,1.066934066934067,1226.0,2.6363636363636362,37.31,-121.49,0.847
15594,4.1875,47.0,5.0494505494505,1.076923076923077,2568.0,2.589564102564102,33.91,-118.2,2.053
15595,3.5083,42.0,4.5,1.0045112781954881,2114.0,3.7358490566037736,34.02,-118.25,2.652
15596,4.1864,14.0,6.1182803347896995,1.111555376882633,1045.0,3.078671300684886,34.08,-117.66,2.071
15597,1.6389,37.0,3.9358974358974357,1.1724137931034484,984.0,2.5565193370165744,37.32,-120.09,0.425
15598,2.8333,16.0,4.6,1.0215384615384615,495.0,2.476923076923077,37.36,-121.95,1.768
15599,3.8295,30.0,5.303370786516856,1.0739226519337017,735.0,3.141489361702127,33.72,-117.91,1.379
15600,1.6906,12.0,4.722222222222222,1.0935572312277106,1381.0,2.783876271186434,32.71,-117.11,0.704
15601,7.8254,16.0,6.231666666666667,0.9572916666666667,1882.0,2.957291666666667,34.05,-118.35,4.851
15602,4.7222,13.0,5.9,1.0,1547.0,2.812,33.84,-117.98,2.279
15603,3.35,50.0,4.7,1.086956521739131,746.0,3.0955696202531646,37.76,-121.91,2.318
15604,4.5278,29.0,5.372340425531914,1.067491084305035,899.0,2.944241045777063,37.58,-122.26,3.037
15605,3.1875,30.0,4.9331645569620255,1.0793373493975904,926.0,2.4120689655172414,34.1,-117.1,1.58
15606,3.28,34.0,5.44239637305699,1.01356943129638,1081.0,2.8801846743295014,33.95,-117.95,1.117
15607,2.8594,38.0,5.128738317757004,1.076836158191498,664.0,2.834997034826242,37.72,-122.18,0.894
15608,3.7708,44.0,4.90784981132075,1.054716981132075,1357.0,3.19148936170213,37.73,-122.25,2.484
15609,1.4107,38.0,3.4867256637168,1.038860103626943,1227.0,4.35950167634515,33.82,-118.15,0.815
15610,2.3571,29.0,4.93918128654977,1.008537007859395,949.0,2.72776377952769,33.85,-117.09,1.556
15611,2.1875,21.0,4.5,1.0666666666666667,2104.0,3.210526315789474,34.09,-118.17,1.135
15612,10.8594,14.0,5.120142180094784,0.9285714285714284,1433.0,2.83857142857143,33.86,-118.46,5.00001
15613,1.8125,42.0,4.964451827153098,0.9929078014184397,1214.0,3.0425531914893615,40.32,-124.07,0.59
15614,4.0049,36.0,5.928961748635015,1.010928961748634,495.0,1.9791455399134055,33.69,-118.2,2.252
15615,2.1667,29.0,5.730769230769231,1.095238095238095,573.0,2.844493394495413,38.34,-121.27,0.746
15616,7.3864,15.0,7.81468131868132,1.0679611650485437,1560.0,2.751679586327626,33.76,-117.97,3.944
15617,2.3125,48.0,5.376467164179103,1.0954323144104807,851.0,3.4423791822012624,34.06,-117.48,0.738
15618,4.6286,33.0,6.4868421052631575,1.0670658684210526,872.0,2.442857142857143,37.29,-122.31,3.796
15619,3.7125,16.0,5.0,1.0291808112560215,1769.0,2.6627603949368077,34.05,-117.14,1.845
15620,2.1754,25.0,5.68,1.125,1594.0,3.15,36.82,-119.83,1.531
15621,2.6389,41.0,4.838235294117647,1.0588235294117647,447.0,2.411764705882353,37.77,-122.0,1.65
15622,3.6,25.0,4.9565217391304,1.060747663551401,3255.0,3.071698113207548,33.8,-117.99,1.927
15623,3.0791,52.0,4.756657506809825,1.0794764399331584,1033.0,3.633609218883002,38.42,-121.03,1.532
15624,6.0739,16.0,6.485517197452254,1.0,1063.0,2.8194917197452254,37.25,-122.37,4.25
15625,2.0529,36.0,4.669032258064515,1.037258064516129,1271.0,2.771757754010049,33.95,-118.11,1.58
15626,2.3844,52.0,4.723404255319149,1.0229885057471264,657.0,2.8483145780054633,34.21,-118.08,1.38
15627,2.0,36.0,3.844943820224719,1.047457627118644,595.0,2.520105278592486,34.05,-118.35,2.545
15628,2.5161,38.0,4.3824842777777775,1.0945238095238095,955.0,2.973609943502891,34.03,-118.39,0.609
15629,3.9063,11.0,6.8469948016725075,1.066023622047249,2568.0,2.84548672514635,37.38,-121.92,1.755
15630,2.8125,17.0,5.056603773584905,1.0,745.0,2.90212765957446,33.85,-117.92,1.049
15631,10.3878,52.0,8.38395061728395,1.0344827586206897,1205.0,2.94565217391304,37.53,-122.28,5.00001
15632,1.7568,37.0,3.823529411764706,1.0,956.0,3.76470588235294,33.93,-118.22,0.875
15633,3.5,24.0,5.5,0.9285714285714286,3274.0,2.8292682926829267,35.34,-119.2,1.438
15634,4.292917,33.0,6.330344827586207,0.9383259929940189,1331.0,3.482758620689655,38.49,-122.27,1.5
15635,2.3697,24.0,4.619379926419362,1.06451612903225,1483.0,3.350187240863184,35.37,-119.83,0.697
15636,4.4559,32.0,6.063760886076382,0.9574468085106383,817.0,3.396946548672585,32.8,-117.09,1.612
15637,3.9167,15.0,5.2479792534247975,1.076923076923077,1604.0,2.38461538461538,37.88,-121.9,1.823
15638,5.6,25.0,5.45454545454546,1.0545454545454545,381.0,2.845454545454546,34.17,-118.11,4.833
15639,1.4861,41.0,5.92857142857143,0.9497907407407407,862.0,3.3521126760566484,38.59,-122.25,0.759
15640,3.8167,38.0,4.804740778899061,1.0721649484536082,1171.0,2.788764077889905,34.09,-118.31,2.017
15641,3.0,36.0,5.717185567010351,1.089518072289156,2381.0,4.078651685393253,33.9,-118.22,1.917
15642,2.3125,16.0,4.8,1.064,1571.0,2.4,33.95,-116.94,0.727
15643,3.6111,33.0,4.6377531657884,0.945751633986928,909.0,2.2406015037593985,37.98,-121.94,1.788
15644,2.8672,34.0,5.00662251655629,1.0150375939849623,547.0,2.874371934177215,38.65,-122.07,0.618
15645,6.0073,35.0,5.087446808510638,0.9880851063829788,1057.0,2.819277108433735,33.77,-117.95,2.667
15646,2.5673,32.0,5.26391752577319,1.004724409448883,2182.0,3.7266315789473685,38.53,-122.31,0.806
15647,1.7194,52.0,3.761904761904762,1.0487179487179488,1176.0,2.05,34.11,-118.32,3.44
15648,8.0,18.0,6.41009174311926,1.0,1496.0,2.9294630434782607,33.81,-117.88,5.00001
15649,3.3906,46.0,3.5514285714285716,1.0964285714285713,1046.0,2.5714285714285716,34.19,-118.38,1.109
15650,3.125,44.0,5.049295774647887,1.1469314072289156,1062.0,2.934782608695652,33.76,-118.27,3.015
15651,4.1176,35.0,5.16077266853192,1.18656890575916,1291.0,2.927061467889908,37.96,-121.99,3.456
15652,1.9831,36.0,4.889908264119409,1.0422868060692898,792.0,2.58271360562569,36.77,-119.79,0.895
15653,3.5208,16.0,5.5588235294117645,1.05882352941176,1373.0,3.1388235294117646,34.1,-118.32,1.208
15654,2.1671,15.0,5.744136466860145,1.0965630136263853,1526.0,2.784412396694216,38.31,-120.81,1.485
15655,3.1667,34.0,4.5,1.1875,561.0,1.5833333333333333,37.35,-122.08,2.487
15656,2.5908,33.0,3.56420581715976,1.1417004048387098,1215.0,2.933162866169013,34.09,-118.36,1.329
15657,3.4514,34.0,6.3,1.121428571428573,730.0,2.8857142857142857,37.9,-122.41,1.511
15658,4.0,52.0,5.093668160936682,1.03281858268328,4711.0,3.2115384615384617,34.06,-118.25,2.009
15659,2.7262,28.0,6.0,1.029850746268657,928.0,2.5774647887323945,36.97,-120.45,0.798
15660,2.4167,25.0,5.71729411764706,1.0120408163265306,1011.0,3.0816326530612246,33.91,-118.1,1.88
15661,4.9647,52.0,5.414715719053765,1.0169491525423728,896.0,2.581722028895522,37.76,-122.43,4.912
15662,1.8672,35.0,4.896551724137931,1.052024291498876,936.0,3.173544303797468,35.27,-118.34,0.55
15663,3.2222,31.0,5.287849462365592,1.0618556701030928,1629.0,3.08364077259465,34.25,-117.86,1.868
15664,2.4688,26.0,5.502224409448817,1.00272688172043,1518.0,2.566852367689718,33.9,-116.8,0.66
15665,3.1912,36.0,5.63958904109502,1.1874172142857142,391.0,3.9795918367346936,34.11,-117.93,2.5
15666,2.7809,52.0,4.358518518518518,1.03174603174603,1290.0,1.9285714285714286,34.09,-117.94,2.338
15667,5.5208,52.0,6.392857142857143,1.1885321100917257,891.0,2.5088382678095784,37.78,-122.42,5.00001
15668,3.7392,21.0,4.895717073170732,1.0551181102361813,1287.0,2.569009501184979,37.93,-122.05,2.827
15669,3.2222,36.0,4.571428571428572,1.0080246913580246,945.0,2.752469135802469,33.9,-118.17,1.945
15670,4.7233,27.0,6.03921568627451,0.9556962025316456,562.0,3.3079546440677956,33.71,-116.36,0.695
15671,3.9643,26.0,4.682719665374585,1.096776863752809,1382.0,4.303867403314976,33.86,-118.42,1.817
15672,5.0682,5.0,6.566802721088431,1.0,1463.0,2.908554621848583,33.88,-117.71,1.206
15673,5.1779,9.0,6.00396825792069,1.0,831.0,3.017094017094017,32.8,-117.79,2.664
15674,4.4107,15.0,5.966176470588233,0.9342639834060215,1783.0,3.966900483646698,32.71,-117.04,1.663
15675,3.0625,14.0,4.661764705882353,0.966766467065812,1767.0,2.857142857142857,33.72,-117.83,1.703
15676,3.5917,37.0,5.6,1.038461538461538,662.0,2.786953125,35.42,-119.29,1.286
15677,6.4267,35.0,7.27013574660633,0.962141463414634,1135.0,3.735335707865168,34.03,-117.85,2.581
15678,4.4167,10.0,5.507557264900603,0.9900432924004329,1269.0,2.3958333333333335,33.92,-117.65,1.052
15679,2.5179,28.0,3.590909090909091,1.0380454545454545,2248.0,2.181818181818182,32.78,-117.2,1.559
15680,3.3,28.0,4.783626374500645,1.050106649514563,598.0,2.939295770250577,33.99,-117.99,1.416
15681,6.4883,21.0,6.0,1.0786516853932584,2133.0,3.1625641025641027,33.71,-117.93,1.689
15682,2.9237,35.0,4.509845492610865,1.067381787448946,672.0,2.711184418604651,37.34,-122.16,1.773
15683,1.9886,25.0,3.843243243243243,1.1405405405405407,3176.0,2.0,37.68,-122.11,2.362
15684,4.15,52.0,5.0,1.0,2105.0,3.0,37.82,-121.96,2.393
15685,6.0398,26.0,6.072222222222222,0.93402693402693,882.0,2.533333333333333,33.81,-118.15,4.554
15686,3.9063,45.0,6.326470588235294,1.0,893.0,2.922222222222222,37.77,-122.33,1.813
15687,4.3542,34.0,8.823287671232876,1.0,2388.0,3.2439024390243905,33.98,-118.36,1.886
